uid,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
972,63327201,42.933027,44000000,The Host,Action,2013,2013.2267759562842
973,42792561,19.226763000000002,50000000,Basic,Action,2003,2003.299180327869
974,26199517,10.089065,50000000,Blood Work,Crime,2002,2002.594262295082
975,60161391,13.391832999999998,50000000,The International,Drama,2009,2009.0915300546446
976,42277365,21.637234,50000000,Escape from L.A.,Action,1996,1996.6079234972676
977,23159305,61.245957,70000000,The Iron Giant,Adventure,1999,1999.5997267759562
978,34808403,25.237969,50000000,The Life Aquatic with Steve Zissou,Adventure,2004,2004.9439890710382
979,25035950,21.589392999999998,50000000,Free State of Jones,War,2016,2016.4822404371585
980,38955598,22.442241,50000000,The Life of David Gale,Drama,2003,2003.1407103825136
982,71561644,74.64653,50000000,Run All Night,Action,2015,2015.1967213114756
983,55112356,35.481169,51500000,Eastern Promises,Thriller,2007,2007.704918032787
984,44434439,14.723467000000001,50000000,Into the Blue,Action,2005,2005.7486338797814
985,66976317,21.084542000000003,60000000,Joan of Arc,Adventure,1999,1999.799180327869
986,26121638,21.408222,49900000,Your Highness,Comedy,2011,2011.2718579234972
987,38502340,19.267479,50000000,Dream House,Drama,2011,2011.7486338797814
988,10541523,3.314004,50000000,Mad City,Action,1997,1997.8524590163934
989,16671505,21.312185999999997,50000000,Baby's Day Out,Action,1994,1994.5027322404371
990,10382407,7.44268,50000000,The Scarlet Letter,Drama,1995,1995.785519125683
991,24188922,12.549489999999999,22000000,Fair Game,Drama,2010,2010.3879781420765
992,22944502,18.394571,50000000,Domino,Action,2005,2005.7267759562842
993,9851610,8.189406,50000000,Jade,Action,1995,1995.785519125683
994,40828540,27.631262,50000000,Gamer,Action,2009,2009.6748633879781
995,60052138,40.721373,60000000,Beautiful Creatures,Fantasy,2013,2013.1188524590164
997,55969000,37.253774,50000000,Zoolander 2,Comedy,2016,2016.0997267759562
998,6808550,6.397387999999999,50000000,The Big Bounce,Comedy,2004,2004.0819672131147
1000,28931401,30.387148,50000000,Drive Angry,Fantasy,2011,2011.148907103825
1001,12764201,8.139676,50000000,Street Fighter: The Legend of Chun-Li,Action,2009,2009.1571038251366
1002,72700000,21.746245000000002,49000000,The One,Action,2001,2001.8387978142075
1003,20423389,2.8084279999999997,49000000,The Adventures of Ford Fairlane,Action,1990,1990.5300546448088
1004,36348784,31.02233,50000000,The Boat That Rocked,Drama,2009,2009.2527322404371
1005,207515725,25.170217,48000000,Traffic,Thriller,2000,2000.99043715847
1006,474171806,80.972475,48000000,Indiana Jones and the Last Crusade,Adventure,1989,1989.398907103825
1008,104399548,116.700319,49000000,Chappie,Crime,2015,2015.1775956284155
1009,151493655,33.884459,73000000,The Bone Collector,Drama,1999,1999.844262295082
1010,196397415,53.043124,48000000,Panic Room,Crime,2002,2002.2459016393443
1012,108000000,34.973086,75000000,Three Kings,Action,1999,1999.74043715847
1013,3324330,40.371097999999996,50000000,Child 44,Crime,2015,2015.207650273224
1014,85498534,18.60049,48000000,Rat Race,Adventure,2001,2001.5819672131147
1015,50315140,30.920075,48000000,K-PAX,Drama,2001,2001.8101092896175
1017,90383208,19.348007,48000000,Bedazzled,Fantasy,2000,2000.801912568306
1018,25928721,8.59075,58000000,The Cotton Club,Music,1984,1984.954918032787
1019,70016220,48.801089000000005,55000000,3:10 to Yuma,Western,2007,2007.6830601092897
1020,325771424,88.84477700000001,48000000,Taken 3,Thriller,2014,2014.9603825136612
1021,77745568,16.000178,48000000,Out of Sight,Romance,1998,1998.487704918033
1022,102825796,19.525659,47000000,The Cable Guy,Comedy,1996,1996.4439890710382
1024,103738726,7.859226,47000000,Dick Tracy,Adventure,1990,1990.457650273224
1025,124305181,18.102572,48000000,The Thomas Crown Affair,Drama,1999,1999.5997267759562
1026,35743308,7.226114999999999,48000000,Riding in Cars with Boys,Comedy,2001,2001.801912568306
1027,125212904,63.071045999999996,15000000,First Blood,Action,1982,1982.8101092896175
1029,38085778,10.410933,47000000,Happily N'Ever After,Animation,2006,2006.704918032787
1030,12379402,6.0672120000000005,47000000,Mary Reilly,Drama,1996,1996.1461748633878
1031,299288605,15.401855,38000000,My Best Friend's Wedding,Comedy,1997,1997.4685792349728
1033,113714830,41.322708,46000000,Insomnia,Crime,2002,2002.398907103825
1034,150000000,25.6713,46000000,Star Trek: First Contact,Science Fiction,1996,1996.8907103825136
1035,10539000,22.581313,47000000,Jonah Hex,Action,2010,2010.4658469945357
1036,100860818,12.971122,46000000,Courage Under Fire,Drama,1996,1996.5109289617487
1037,181000000,26.721386,45000000,Liar Liar,Comedy,1997,1997.224043715847
1038,15436808,24.672234,25000000,The Infiltrator,Crime,2016,2016.535519125683
1040,341631208,28.964161999999998,46000000,The Flintstones,Fantasy,1994,1994.4043715846994
1041,376141306,49.353524,45000000,Taken 2,Action,2012,2012.74043715847
1042,220673217,36.585509,48000000,Scary Movie 3,Comedy,2003,2003.8155737704917
1043,212000000,32.624355,45000000,Miss Congeniality,Comedy,2000,2000.954918032787
1044,101702060,53.090422,45000000,Journey to the Center of the Earth,Action,2008,2008.5273224043715
1045,95149435,30.002907,40000000,The Princess Diaries 2: Royal Engagement,Comedy,2004,2004.5997267759562
1046,195268056,17.923254,45000000,The Pelican Brief,Drama,1993,1993.9603825136612
1047,117615211,17.746719,45000000,The Client,Drama,1994,1994.5546448087432
1048,175372502,31.305335999999997,45000000,The Bucket List,Drama,2007,2007.9849726775958
1049,178051587,19.637704,45000000,Patriot Games,Drama,1992,1992.4275956284155
1050,154749918,10.411996,43000000,Monster-in-Law,Romance,2005,2005.3688524590164
1051,122126687,88.496873,46000000,Prisoners,Drama,2013,2013.7158469945357
1052,104876233,52.081131,45000000,Training Day,Action,2001,2001.7636612021859
1053,90683916,30.816340999999998,45000000,Galaxy Quest,Comedy,1999,1999.9795081967213
1054,141220678,35.376971000000005,45000000,Scary Movie 2,Comedy,2001,2001.5109289617487
1055,165184237,17.047276,45000000,The Muppets,Comedy,2011,2011.8934426229507
1056,131183530,43.815492,45000000,Blade,Horror,1998,1998.6407103825136
1057,76669806,23.234651,30000000,Coach Carter,Drama,2005,2005.0382513661202
1058,94935764,17.270539000000003,45000000,Changing Lanes,Action,2002,2002.26912568306
1059,136885767,27.684779,45000000,Anaconda,Adventure,1997,1997.2800546448088
1060,113916474,26.79781,45000000,Coyote Ugly,Comedy,2000,2000.5819672131147
1061,244931766,37.073127,40000000,Love Actually,Comedy,2003,2003.6857923497269
1062,363258859,87.350802,120000000,A Bug's Life,Adventure,1998,1998.9016393442623
1063,74558115,26.134678,35000000,From Hell,Horror,2001,2001.801912568306
1064,170362582,16.582709,45000000,The Specialist,Action,1994,1994.76912568306
1065,53854588,10.731574,45000000,Tin Cup,Comedy,1996,1996.6270491803277
1067,56070433,8.99269,45000000,Kicking & Screaming,Romance,2005,2005.3688524590164
1068,104478416,51.742065000000004,50000000,The Hitchhiker's Guide to the Galaxy,Adventure,2005,2005.0409836065573
1070,148412065,12.065380000000001,45000000,Resident Evil: Extinction,Horror,2007,2007.72131147541
1071,123494610,44.120328,40000000,Blended,Comedy,2014,2014.3907103825136
1072,38399961,6.156015,45000000,Last Holiday,Adventure,2006,2006.035519125683
1075,82966152,31.856589000000003,45000000,Savages,Crime,2012,2012.516393442623
1076,56422687,24.459948,25000000,Cellular,Action,2004,2004.6830601092897
1077,160583018,28.029015,40000000,Johnny English,Adventure,2003,2003.266393442623
1078,55181129,20.239061,50000000,The Ant Bully,Fantasy,2006,2006.5737704918033
1079,30925690,25.876582,40000000,Dune,Action,1984,1984.954918032787
1081,75225693,20.360549,35000000,Revolutionary Road,Drama,2008,2008.9685792349728
1082,65664721,32.31022,55000000,16 Blocks,Action,2006,2006.1693989071039
1083,72108608,27.568194000000002,70000000,Babylon A.D.,Action,2008,2008.6379781420765
1086,57881056,13.707182999999999,45000000,Aliens in the Attic,Adventure,2009,2009.5846994535518
1087,29400000,12.495436,35000000,The Pledge,Crime,2001,2001.0245901639344
1088,38058335,6.803965,45000000,The Producers,Comedy,2005,2005.9849726775958
1089,17300889,9.025236,45000000,The Phantom,Adventure,1996,1996.4330601092897
1091,13681765,3.770161,44000000,Nixon,History,1995,1995.9767759562842
1092,60222298,21.118195999999998,45000000,The Ghost Writer,Thriller,2010,2010.1161202185792
1093,11203026,6.513856,45000000,Deep Rising,Adventure,1998,1998.0819672131147
1094,9323833,11.387408,45000000,Miracle at St. Anna,Drama,2008,2008.707650273224
1096,42487390,14.813057,45000000,Bangkok Dangerous,Action,2008,2008.6407103825136
1097,8493890,5.201688,40000000,Big Trouble,Action,2002,2002.2636612021859
1098,4607608,5.361699,45000000,Love in the Time of Cholera,Drama,2007,2007.7609289617487
1099,2154540,3.848893,45000000,Shadow Conspiracy,Action,1997,1997.0846994535518
1100,160078586,35.6585,45000000,Johnny English Reborn,Crime,2011,2011.707650273224
1101,73706,5.258726,65000000,Foodfight!,Animation,2012,2012.457650273224
1102,232324128,62.01056,44500000,Argo,Drama,2012,2012.7800546448088
1103,368875760,54.884297,44000000,The Fugitive,Adventure,1993,1993.5997267759562
1104,136000000,33.747825,40000000,The Bounty Hunter,Action,2010,2010.2103825136612
1105,165615285,16.245068,44000000,Sleepers,Crime,1996,1996.799180327869
1106,300400432,38.653969000000004,44000000,Rambo: First Blood Part II,Action,1985,1985.3907103825136
1108,84300000,46.007991,2600000,Pinocchio,Animation,1940,1940.1461748633878
1109,3484331,5.3801239999999995,44000000,Heaven's Gate,Action,1980,1980.8852459016393
1110,111340801,49.020045,50000000,Underworld: Evolution,Fantasy,2006,2006.032786885246
1111,34227298,24.821138,40000000,Victor Frankenstein,Drama,2015,2015.8606557377047
1112,80049764,19.043286,43000000,Finding Forrester,Drama,2000,2000.974043715847
1114,50871113,25.999888000000002,45000000,Unleashed,Action,2005,2005.0887978142075
1115,68696770,18.65632,43000000,The Sweetest Thing,Romance,2002,2002.282786885246
1116,270248367,23.736535,42000000,The Firm,Drama,1993,1993.4986338797814
1117,48190704,21.75433,44000000,Charlie St. Cloud,Drama,2010,2010.3360655737704
1118,51070807,44.094856,40000000,The Mechanic,Action,2011,2011.035519125683
1119,201585328,62.714026000000004,42000000,21 Jump Street,Action,2012,2012.1994535519127
1120,363889678,28.969151,42000000,Notting Hill,Romance,1999,1999.3688524590164
1121,224834564,31.789029,45000000,Chicken Run,Animation,2000,2000.474043715847
1122,171963386,33.238296000000005,42000000,Along Came Polly,Comedy,2004,2004.0437158469945
1123,70100000,6.420433999999999,40000000,Boomerang,Comedy,1992,1992.4986338797814
1124,158674180,37.654688,43000000,The Heat,Action,2013,2013.49043715847
1125,71000000,13.244365,31115000,Cleopatra,Drama,1963,1963.4494535519127
1127,63781810,14.046705,42000000,High Crimes,Drama,2002,2002.2581967213114
1129,55157539,14.733513,32000000,The Mothman Prophecies,Drama,2002,2002.068306010929
1131,156167015,28.221190000000004,32000000,Licence to Kill,Adventure,1989,1989.51912568306
1132,89162162,45.151657,42000000,Red Riding Hood,Fantasy,2011,2011.1967213114756
1133,56359980,15.205371,60000000,15 Minutes,Action,2001,2001.1693989071039
1134,20915465,14.587367,48000000,Super Mario Bros.,Adventure,1993,1993.4098360655737
1135,24127895,34.828241,42000000,Lord of War,Crime,2005,2005.7103825136612
1136,177394432,23.607392,31000000,英雄,Drama,2002,2002.9685792349728
1137,36893721,19.438503,40000000,One for the Money,Action,2012,2012.0710382513662
1138,12342632,74.16801600000001,44000000,The Interview,Action,2014,2014.9849726775958
1139,11087569,7.349497,42000000,The Warrior's Way,Adventure,2010,2010.922131147541
1140,14000000,7.663514999999999,33000000,Micmacs à tire-larigot,Action,2009,2009.8265027322404
1141,215000000,32.798571,41000000,8 Mile,Drama,2002,2002.8551912568305
1143,117487473,36.670398999999996,65000000,A Knight's Tale,Adventure,2001,2001.363387978142
1145,672806292,73.085576,40000000,The Sixth Sense,Mystery,1999,1999.5997267759562
1146,46221189,34.041407,42000000,Man on a Ledge,Action,2012,2012.035519125683
1147,7448385,9.419725999999999,41000000,The Big Year,Comedy,2011,2011.785519125683
1148,90815558,28.456571999999998,8000000,The Karate Kid,Drama,1984,1984.4767759562842
1149,251171807,49.664128000000005,40000000,American Hustle,Drama,2013,2013.9494535519127
1150,317375031,36.238968,40000000,The Proposal,Comedy,2009,2009.4193989071039
1151,177841558,19.439386,70000000,Double Jeopardy,Crime,1999,1999.7322404371585
1152,332000000,43.345252,40000000,Back to the Future Part II,Adventure,1989,1989.8879781420765
1153,126546825,115.241998,40000000,Lucy,Action,2014,2014.5382513661202
1154,571006128,98.755657,40000000,Fifty Shades of Grey,Drama,2015,2015.113387978142
1155,197011982,21.998734,38000000,Spy Kids 3-D: Game Over,Action,2003,2003.568306010929
1156,152266007,25.219804999999997,40000000,A Time to Kill,Crime,1996,1996.5655737704917
1157,190212113,26.516624,40000000,Cheaper by the Dozen,Comedy,2003,2003.9822404371585
1158,149295601,37.084384,40000000,Lone Survivor,Action,2013,2013.9822404371585
1159,107458785,21.661027999999998,40000000,A League of Their Own,Comedy,1992,1992.5027322404371
1160,320170008,68.794673,40000000,The Conjuring 2,Horror,2016,2016.3688524590164
1161,224920315,69.27821999999999,40000000,The Social Network,Drama,2010,2010.7486338797814
1162,177259441,26.253357,40000000,He's Just Not That Into You,Comedy,2009,2009.0997267759562
1163,178262620,32.549282,45000000,Scary Movie 4,Comedy,2006,2006.285519125683
1164,161834276,24.992057,40000000,Scream 3,Horror,2000,2000.0915300546446
1165,244527583,45.769562,40000000,Back to the Future Part III,Adventure,1990,1990.4016393442623
1166,111811453,36.301202,40000000,Get Hard,Comedy,2015,2015.237704918033
1167,215862692,45.022964,40000000,Dracula,Romance,1992,1992.8688524590164
1168,129540499,22.853006,40000000,Julie & Julia,Romance,2009,2009.5997267759562
1169,95020213,31.884559000000003,40000000,42,Drama,2013,2013.282786885246
1170,128798265,31.385257,40000000,The Talented Mr. Ripley,Thriller,1999,1999.9849726775958
1171,169837010,67.767785,40000000,Dumb and Dumber To,Comedy,2014,2014.8661202185792
1172,120455994,24.287306,40000000,Eight Below,Adventure,2006,2006.1297814207649
1173,194564672,53.114573,35000000,The Intern,Comedy,2015,2015.7322404371585
1174,124827316,25.136082000000002,40000000,Ride Along 2,Action,2016,2016.0382513661202
1175,75505856,37.776565999999995,40000000,The Last of the Mohicans,Action,1992,1992.7349726775958
1176,124731534,21.743320999999998,40000000,Ray,Drama,2004,2004.8292349726776
1177,158733820,66.003433,40000000,Sin City,Action,2005,2005.2527322404371
1178,151161491,24.862767,40000000,Vantage Point,Drama,2008,2008.0860655737704
1179,91636986,25.391899,41000000,"I Love You, Man",Comedy,2009,2009.22131147541
1180,141069860,29.854772999999998,40000000,Shallow Hal,Comedy,2001,2001.8360655737704
1181,205405498,26.82041,40000000,JFK,Drama,1991,1991.97131147541
1182,138259062,17.612920000000003,40000000,Big Momma's House 2,Comedy,2006,2006.0710382513662
1183,147845033,21.021809,57000000,The Mexican,Action,2001,2001.1693989071039
1184,136267476,52.571674,20000000,17 Again,Comedy,2009,2009.1967213114756
1185,196781193,34.519636,40000000,The Other Woman,Comedy,2014,2014.2937158469945
1186,186167139,32.478077,40000000,The Final Destination,Horror,2009,2009.6543715846994
1187,165478348,48.445978000000004,40000000,Bridge of Spies,Thriller,2015,2015.7909836065573
1188,91753202,24.012985999999998,40000000,Behind Enemy Lines,Action,2001,2001.8797814207649
1189,90029656,17.869443,40000000,Get Him to the Greek,Comedy,2010,2010.4275956284155
1190,170128460,14.231898999999999,50000000,Shall We Dance?,Drama,2004,2004.7909836065573
1191,54682547,23.088570999999998,40000000,Small Soldiers,Comedy,1998,1998.5273224043715
1192,87840042,19.833664000000002,40000000,Spawn,Action,1997,1997.5846994535518
1193,75395048,26.595983,35000000,The Count of Monte Cristo,Action,2002,2002.0628415300546
1194,85412898,26.072228,40000000,The Lincoln Lawyer,Crime,2011,2011.2131147540983
1195,130786397,38.643914,30000000,Unknown,Action,2011,2011.1270491803277
1196,109676311,74.440708,40000000,The Prestige,Drama,2006,2006.801912568306
1197,107670357,82.185281,42000000,Horrible Bosses 2,Comedy,2014,2014.9043715846994
1198,74597643,18.14218,40000000,Escape from Planet Earth,Animation,2013,2013.1215846994535
1199,120175290,41.570046999999995,40000000,Apocalypto,Action,2006,2006.9357923497269
1200,191185897,23.331459,40000000,The Living Daylights,Action,1987,1987.4959016393443
