,genres,norm_per_year,production_companies,total_films,year
1916,Drama,0.10344827586206896,Touchstone Pictures,3,2010
1924,Drama,0.034482758620689655,Twentieth Century Fox Film Corporation,1,2010
1932,Drama,0.10344827586206896,Universal Pictures,3,2010
1943,Drama,0.06896551724137931,Walt Disney Pictures,2,2010
1952,Drama,0.2413793103448276,Warner Bros.,7,2010
672,Family,0.0,Columbia Pictures,0,2010
676,Family,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
675,Family,0.0,New Line Cinema,0,2010
1897,Family,0.1,Paramount Pictures,1,2010
1908,Family,0.2,Relativity Media,2,2010
1917,Family,0.1,Touchstone Pictures,1,2010
1925,Family,0.1,Twentieth Century Fox Film Corporation,1,2010
1933,Family,0.1,Universal Pictures,1,2010
1944,Family,0.3,Walt Disney Pictures,3,2010
1953,Family,0.1,Warner Bros.,1,2010
622,Fantasy,0.0,Columbia Pictures,0,2010
626,Fantasy,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
625,Fantasy,0.0,New Line Cinema,0,2010
1898,Fantasy,0.09090909090909091,Paramount Pictures,1,2010
1909,Fantasy,0.09090909090909091,Relativity Media,1,2010
1918,Fantasy,0.09090909090909091,Touchstone Pictures,1,2010
620,Fantasy,0.0,Twentieth Century Fox Film Corporation,0,2010
1934,Fantasy,0.09090909090909091,Universal Pictures,1,2010
1945,Fantasy,0.2727272727272727,Walt Disney Pictures,3,2010
1954,Fantasy,0.36363636363636365,Warner Bros.,4,2010
722,History,0.0,Columbia Pictures,0,2010
726,History,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
725,History,0.0,New Line Cinema,0,2010
724,History,0.0,Paramount Pictures,0,2010
728,History,0.0,Relativity Media,0,2010
729,History,0.0,Touchstone Pictures,0,2010
720,History,0.0,Twentieth Century Fox Film Corporation,0,2010
727,History,0.0,Universal Pictures,0,2010
721,History,0.0,Walt Disney Pictures,0,2010
723,History,0.0,Warner Bros.,0,2010
712,Horror,0.0,Columbia Pictures,0,2010
716,Horror,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
715,Horror,0.0,New Line Cinema,0,2010
1899,Horror,0.16666666666666666,Paramount Pictures,1,2010
1910,Horror,0.5,Relativity Media,3,2010
719,Horror,0.0,Touchstone Pictures,0,2010
710,Horror,0.0,Twentieth Century Fox Film Corporation,0,2010
1935,Horror,0.3333333333333333,Universal Pictures,2,2010
711,Horror,0.0,Walt Disney Pictures,0,2010
713,Horror,0.0,Warner Bros.,0,2010
742,Music,0.0,Columbia Pictures,0,2010
746,Music,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
745,Music,0.0,New Line Cinema,0,2010
744,Music,0.0,Paramount Pictures,0,2010
748,Music,0.0,Relativity Media,0,2010
749,Music,0.0,Touchstone Pictures,0,2010
740,Music,0.0,Twentieth Century Fox Film Corporation,0,2010
747,Music,0.0,Universal Pictures,0,2010
741,Music,0.0,Walt Disney Pictures,0,2010
743,Music,0.0,Warner Bros.,0,2010
1885,Romance,0.15384615384615385,Columbia Pictures,2,2010
696,Romance,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
1892,Romance,0.23076923076923078,New Line Cinema,3,2010
1900,Romance,0.07692307692307693,Paramount Pictures,1,2010
1911,Romance,0.07692307692307693,Relativity Media,1,2010
1919,Romance,0.23076923076923078,Touchstone Pictures,3,2010
690,Romance,0.0,Twentieth Century Fox Film Corporation,0,2010
1936,Romance,0.15384615384615385,Universal Pictures,2,2010
1946,Romance,0.07692307692307693,Walt Disney Pictures,1,2010
693,Romance,0.0,Warner Bros.,0,2010
632,Science Fiction,0.0,Columbia Pictures,0,2010
1889,Science Fiction,0.14285714285714285,Metro-Goldwyn-Mayer (MGM),1,2010
635,Science Fiction,0.0,New Line Cinema,0,2010
634,Science Fiction,0.0,Paramount Pictures,0,2010
1912,Science Fiction,0.2857142857142857,Relativity Media,2,2010
639,Science Fiction,0.0,Touchstone Pictures,0,2010
1926,Science Fiction,0.14285714285714285,Twentieth Century Fox Film Corporation,1,2010
1937,Science Fiction,0.14285714285714285,Universal Pictures,1,2010
1947,Science Fiction,0.14285714285714285,Walt Disney Pictures,1,2010
1955,Science Fiction,0.14285714285714285,Warner Bros.,1,2010
1886,Thriller,0.09090909090909091,Columbia Pictures,2,2010
666,Thriller,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
665,Thriller,0.0,New Line Cinema,0,2010
1901,Thriller,0.09090909090909091,Paramount Pictures,2,2010
1913,Thriller,0.2727272727272727,Relativity Media,6,2010
669,Thriller,0.0,Touchstone Pictures,0,2010
1927,Thriller,0.09090909090909091,Twentieth Century Fox Film Corporation,2,2010
1938,Thriller,0.18181818181818182,Universal Pictures,4,2010
661,Thriller,0.0,Walt Disney Pictures,0,2010
1956,Thriller,0.2727272727272727,Warner Bros.,6,2010
732,War,0.0,Columbia Pictures,0,2010
736,War,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
735,War,0.0,New Line Cinema,0,2010
734,War,0.0,Paramount Pictures,0,2010
1914,War,0.5,Relativity Media,1,2010
739,War,0.0,Touchstone Pictures,0,2010
730,War,0.0,Twentieth Century Fox Film Corporation,0,2010
1939,War,0.5,Universal Pictures,1,2010
731,War,0.0,Walt Disney Pictures,0,2010
733,War,0.0,Warner Bros.,0,2010
682,Western,0.0,Columbia Pictures,0,2010
686,Western,0.0,Metro-Goldwyn-Mayer (MGM),0,2010
685,Western,0.0,New Line Cinema,0,2010
1902,Western,0.5,Paramount Pictures,1,2010
688,Western,0.0,Relativity Media,0,2010
689,Western,0.0,Touchstone Pictures,0,2010
680,Western,0.0,Twentieth Century Fox Film Corporation,0,2010
687,Western,0.0,Universal Pictures,0,2010
681,Western,0.0,Walt Disney Pictures,0,2010
1957,Western,0.5,Warner Bros.,1,2010
1958,Action,0.13043478260869565,Columbia Pictures,3,2011
1206,Action,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1205,Action,0.0,New Line Cinema,0,2011
1981,Action,0.08695652173913043,Paramount Pictures,2,2011
1990,Action,0.21739130434782608,Relativity Media,5,2011
1998,Action,0.08695652173913043,Touchstone Pictures,2,2011
2005,Action,0.13043478260869565,Twentieth Century Fox Film Corporation,3,2011
2014,Action,0.17391304347826086,Universal Pictures,4,2011
2023,Action,0.043478260869565216,Walt Disney Pictures,1,2011
2029,Action,0.13043478260869565,Warner Bros.,3,2011
1959,Adventure,0.17647058823529413,Columbia Pictures,3,2011
1216,Adventure,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1215,Adventure,0.0,New Line Cinema,0,2011
1982,Adventure,0.29411764705882354,Paramount Pictures,5,2011
1991,Adventure,0.058823529411764705,Relativity Media,1,2011
1999,Adventure,0.058823529411764705,Touchstone Pictures,1,2011
2006,Adventure,0.058823529411764705,Twentieth Century Fox Film Corporation,1,2011
2015,Adventure,0.11764705882352941,Universal Pictures,2,2011
2024,Adventure,0.11764705882352941,Walt Disney Pictures,2,2011
2030,Adventure,0.11764705882352941,Warner Bros.,2,2011
1960,Comedy,0.2,Columbia Pictures,8,2011
1969,Comedy,0.025,Metro-Goldwyn-Mayer (MGM),1,2011
1975,Comedy,0.1,New Line Cinema,4,2011
1983,Comedy,0.05,Paramount Pictures,2,2011
1992,Comedy,0.125,Relativity Media,5,2011
2000,Comedy,0.025,Touchstone Pictures,1,2011
2007,Comedy,0.1,Twentieth Century Fox Film Corporation,4,2011
2016,Comedy,0.225,Universal Pictures,9,2011
2025,Comedy,0.075,Walt Disney Pictures,3,2011
2031,Comedy,0.075,Warner Bros.,3,2011
1961,Crime,0.125,Columbia Pictures,1,2011
1970,Crime,0.125,Metro-Goldwyn-Mayer (MGM),1,2011
1976,Crime,0.125,New Line Cinema,1,2011
1244,Crime,0.0,Paramount Pictures,0,2011
1993,Crime,0.125,Relativity Media,1,2011
1249,Crime,0.0,Touchstone Pictures,0,2011
2008,Crime,0.125,Twentieth Century Fox Film Corporation,1,2011
2017,Crime,0.25,Universal Pictures,2,2011
1241,Crime,0.0,Walt Disney Pictures,0,2011
2032,Crime,0.125,Warner Bros.,1,2011
1962,Drama,0.21052631578947367,Columbia Pictures,4,2011
1971,Drama,0.05263157894736842,Metro-Goldwyn-Mayer (MGM),1,2011
1977,Drama,0.05263157894736842,New Line Cinema,1,2011
1984,Drama,0.15789473684210525,Paramount Pictures,3,2011
1994,Drama,0.05263157894736842,Relativity Media,1,2011
2001,Drama,0.10526315789473684,Touchstone Pictures,2,2011
2009,Drama,0.10526315789473684,Twentieth Century Fox Film Corporation,2,2011
2018,Drama,0.10526315789473684,Universal Pictures,2,2011
1251,Drama,0.0,Walt Disney Pictures,0,2011
2033,Drama,0.15789473684210525,Warner Bros.,3,2011
1963,Family,0.21428571428571427,Columbia Pictures,3,2011
1972,Family,0.07142857142857142,Metro-Goldwyn-Mayer (MGM),1,2011
1275,Family,0.0,New Line Cinema,0,2011
1985,Family,0.14285714285714285,Paramount Pictures,2,2011
1278,Family,0.0,Relativity Media,0,2011
1279,Family,0.0,Touchstone Pictures,0,2011
2010,Family,0.21428571428571427,Twentieth Century Fox Film Corporation,3,2011
2019,Family,0.07142857142857142,Universal Pictures,1,2011
2026,Family,0.21428571428571427,Walt Disney Pictures,3,2011
2034,Family,0.07142857142857142,Warner Bros.,1,2011
1964,Fantasy,0.4,Columbia Pictures,2,2011
1226,Fantasy,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1225,Fantasy,0.0,New Line Cinema,0,2011
1224,Fantasy,0.0,Paramount Pictures,0,2011
1228,Fantasy,0.0,Relativity Media,0,2011
1229,Fantasy,0.0,Touchstone Pictures,0,2011
1220,Fantasy,0.0,Twentieth Century Fox Film Corporation,0,2011
1227,Fantasy,0.0,Universal Pictures,0,2011
2027,Fantasy,0.2,Walt Disney Pictures,1,2011
2035,Fantasy,0.4,Warner Bros.,2,2011
1965,History,1.0,Columbia Pictures,1,2011
1326,History,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1325,History,0.0,New Line Cinema,0,2011
1324,History,0.0,Paramount Pictures,0,2011
1328,History,0.0,Relativity Media,0,2011
1329,History,0.0,Touchstone Pictures,0,2011
1320,History,0.0,Twentieth Century Fox Film Corporation,0,2011
1327,History,0.0,Universal Pictures,0,2011
1321,History,0.0,Walt Disney Pictures,0,2011
1323,History,0.0,Warner Bros.,0,2011
1312,Horror,0.0,Columbia Pictures,0,2011
1316,Horror,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1978,Horror,0.4,New Line Cinema,2,2011
1986,Horror,0.2,Paramount Pictures,1,2011
1318,Horror,0.0,Relativity Media,0,2011
2002,Horror,0.2,Touchstone Pictures,1,2011
1310,Horror,0.0,Twentieth Century Fox Film Corporation,0,2011
1317,Horror,0.0,Universal Pictures,0,2011
1311,Horror,0.0,Walt Disney Pictures,0,2011
2036,Horror,0.2,Warner Bros.,1,2011
1342,Music,0.0,Columbia Pictures,0,2011
1346,Music,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1345,Music,0.0,New Line Cinema,0,2011
1344,Music,0.0,Paramount Pictures,0,2011
1348,Music,0.0,Relativity Media,0,2011
1349,Music,0.0,Touchstone Pictures,0,2011
2011,Music,0.5,Twentieth Century Fox Film Corporation,1,2011
1347,Music,0.0,Universal Pictures,0,2011
2028,Music,0.5,Walt Disney Pictures,1,2011
1343,Music,0.0,Warner Bros.,0,2011
1966,Romance,0.2,Columbia Pictures,2,2011
1973,Romance,0.1,Metro-Goldwyn-Mayer (MGM),1,2011
1979,Romance,0.1,New Line Cinema,1,2011
1294,Romance,0.0,Paramount Pictures,0,2011
1995,Romance,0.2,Relativity Media,2,2011
1299,Romance,0.0,Touchstone Pictures,0,2011
1290,Romance,0.0,Twentieth Century Fox Film Corporation,0,2011
2020,Romance,0.3,Universal Pictures,3,2011
1291,Romance,0.0,Walt Disney Pictures,0,2011
2037,Romance,0.1,Warner Bros.,1,2011
1967,Science Fiction,0.07692307692307693,Columbia Pictures,1,2011
1236,Science Fiction,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1235,Science Fiction,0.0,New Line Cinema,0,2011
1987,Science Fiction,0.15384615384615385,Paramount Pictures,2,2011
1996,Science Fiction,0.15384615384615385,Relativity Media,2,2011
2003,Science Fiction,0.15384615384615385,Touchstone Pictures,2,2011
2012,Science Fiction,0.15384615384615385,Twentieth Century Fox Film Corporation,2,2011
2021,Science Fiction,0.15384615384615385,Universal Pictures,2,2011
1231,Science Fiction,0.0,Walt Disney Pictures,0,2011
2038,Science Fiction,0.15384615384615385,Warner Bros.,2,2011
1968,Thriller,0.15,Columbia Pictures,3,2011
1974,Thriller,0.05,Metro-Goldwyn-Mayer (MGM),1,2011
1980,Thriller,0.05,New Line Cinema,1,2011
1988,Thriller,0.1,Paramount Pictures,2,2011
1997,Thriller,0.15,Relativity Media,3,2011
2004,Thriller,0.05,Touchstone Pictures,1,2011
2013,Thriller,0.05,Twentieth Century Fox Film Corporation,1,2011
2022,Thriller,0.2,Universal Pictures,4,2011
1261,Thriller,0.0,Walt Disney Pictures,0,2011
2039,Thriller,0.2,Warner Bros.,4,2011
1332,War,0.0,Columbia Pictures,0,2011
1336,War,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1335,War,0.0,New Line Cinema,0,2011
1334,War,0.0,Paramount Pictures,0,2011
1338,War,0.0,Relativity Media,0,2011
1339,War,0.0,Touchstone Pictures,0,2011
1330,War,0.0,Twentieth Century Fox Film Corporation,0,2011
1337,War,0.0,Universal Pictures,0,2011
1331,War,0.0,Walt Disney Pictures,0,2011
1333,War,0.0,Warner Bros.,0,2011
1282,Western,0.0,Columbia Pictures,0,2011
1286,Western,0.0,Metro-Goldwyn-Mayer (MGM),0,2011
1285,Western,0.0,New Line Cinema,0,2011
1989,Western,1.0,Paramount Pictures,1,2011
1288,Western,0.0,Relativity Media,0,2011
1289,Western,0.0,Touchstone Pictures,0,2011
1280,Western,0.0,Twentieth Century Fox Film Corporation,0,2011
1287,Western,0.0,Universal Pictures,0,2011
1281,Western,0.0,Walt Disney Pictures,0,2011
1283,Western,0.0,Warner Bros.,0,2011
2040,Action,0.13043478260869565,Columbia Pictures,3,2012
2051,Action,0.08695652173913043,Metro-Goldwyn-Mayer (MGM),2,2012
2058,Action,0.08695652173913043,New Line Cinema,2,2012
2066,Action,0.043478260869565216,Paramount Pictures,1,2012
2075,Action,0.21739130434782608,Relativity Media,5,2012
459,Action,0.0,Touchstone Pictures,0,2012
2088,Action,0.13043478260869565,Twentieth Century Fox Film Corporation,3,2012
2099,Action,0.17391304347826086,Universal Pictures,4,2012
2109,Action,0.08695652173913043,Walt Disney Pictures,2,2012
2116,Action,0.043478260869565216,Warner Bros.,1,2012
2041,Adventure,0.1875,Columbia Pictures,3,2012
2052,Adventure,0.0625,Metro-Goldwyn-Mayer (MGM),1,2012
2059,Adventure,0.125,New Line Cinema,2,2012
2067,Adventure,0.0625,Paramount Pictures,1,2012
2076,Adventure,0.0625,Relativity Media,1,2012
469,Adventure,0.0,Touchstone Pictures,0,2012
2089,Adventure,0.125,Twentieth Century Fox Film Corporation,2,2012
2100,Adventure,0.1875,Universal Pictures,3,2012
2110,Adventure,0.125,Walt Disney Pictures,2,2012
2117,Adventure,0.0625,Warner Bros.,1,2012
2042,Comedy,0.2222222222222222,Columbia Pictures,6,2012
2053,Comedy,0.07407407407407407,Metro-Goldwyn-Mayer (MGM),2,2012
2060,Comedy,0.037037037037037035,New Line Cinema,1,2012
2068,Comedy,0.14814814814814814,Paramount Pictures,4,2012
2077,Comedy,0.18518518518518517,Relativity Media,5,2012
559,Comedy,0.0,Touchstone Pictures,0,2012
2090,Comedy,0.07407407407407407,Twentieth Century Fox Film Corporation,2,2012
2101,Comedy,0.1111111111111111,Universal Pictures,3,2012
2111,Comedy,0.07407407407407407,Walt Disney Pictures,2,2012
2118,Comedy,0.07407407407407407,Warner Bros.,2,2012
2043,Crime,0.1,Columbia Pictures,1,2012
2054,Crime,0.1,Metro-Goldwyn-Mayer (MGM),1,2012
495,Crime,0.0,New Line Cinema,0,2012
2069,Crime,0.1,Paramount Pictures,1,2012
2078,Crime,0.4,Relativity Media,4,2012
499,Crime,0.0,Touchstone Pictures,0,2012
2091,Crime,0.1,Twentieth Century Fox Film Corporation,1,2012
2102,Crime,0.1,Universal Pictures,1,2012
491,Crime,0.0,Walt Disney Pictures,0,2012
2119,Crime,0.1,Warner Bros.,1,2012
2044,Drama,0.12,Columbia Pictures,3,2012
2055,Drama,0.04,Metro-Goldwyn-Mayer (MGM),1,2012
2061,Drama,0.04,New Line Cinema,1,2012
2070,Drama,0.12,Paramount Pictures,3,2012
2079,Drama,0.16,Relativity Media,4,2012
509,Drama,0.0,Touchstone Pictures,0,2012
2092,Drama,0.12,Twentieth Century Fox Film Corporation,3,2012
2103,Drama,0.2,Universal Pictures,5,2012
2112,Drama,0.04,Walt Disney Pictures,1,2012
2120,Drama,0.16,Warner Bros.,4,2012
2045,Family,0.4,Columbia Pictures,2,2012
526,Family,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
525,Family,0.0,New Line Cinema,0,2012
524,Family,0.0,Paramount Pictures,0,2012
2080,Family,0.2,Relativity Media,1,2012
529,Family,0.0,Touchstone Pictures,0,2012
520,Family,0.0,Twentieth Century Fox Film Corporation,0,2012
527,Family,0.0,Universal Pictures,0,2012
2113,Family,0.4,Walt Disney Pictures,2,2012
523,Family,0.0,Warner Bros.,0,2012
2046,Fantasy,0.18181818181818182,Columbia Pictures,2,2012
2056,Fantasy,0.09090909090909091,Metro-Goldwyn-Mayer (MGM),1,2012
2062,Fantasy,0.09090909090909091,New Line Cinema,1,2012
474,Fantasy,0.0,Paramount Pictures,0,2012
2081,Fantasy,0.09090909090909091,Relativity Media,1,2012
479,Fantasy,0.0,Touchstone Pictures,0,2012
2093,Fantasy,0.09090909090909091,Twentieth Century Fox Film Corporation,1,2012
2104,Fantasy,0.18181818181818182,Universal Pictures,2,2012
2114,Fantasy,0.18181818181818182,Walt Disney Pictures,2,2012
2121,Fantasy,0.09090909090909091,Warner Bros.,1,2012
2047,History,0.3333333333333333,Columbia Pictures,1,2012
576,History,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
575,History,0.0,New Line Cinema,0,2012
574,History,0.0,Paramount Pictures,0,2012
578,History,0.0,Relativity Media,0,2012
579,History,0.0,Touchstone Pictures,0,2012
2094,History,0.6666666666666666,Twentieth Century Fox Film Corporation,2,2012
577,History,0.0,Universal Pictures,0,2012
571,History,0.0,Walt Disney Pictures,0,2012
573,History,0.0,Warner Bros.,0,2012
562,Horror,0.0,Columbia Pictures,0,2012
566,Horror,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
565,Horror,0.0,New Line Cinema,0,2012
2071,Horror,0.25,Paramount Pictures,1,2012
2082,Horror,0.25,Relativity Media,1,2012
569,Horror,0.0,Touchstone Pictures,0,2012
2095,Horror,0.25,Twentieth Century Fox Film Corporation,1,2012
567,Horror,0.0,Universal Pictures,0,2012
561,Horror,0.0,Walt Disney Pictures,0,2012
2122,Horror,0.25,Warner Bros.,1,2012
592,Music,0.0,Columbia Pictures,0,2012
596,Music,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
2063,Music,0.25,New Line Cinema,1,2012
2072,Music,0.25,Paramount Pictures,1,2012
2083,Music,0.25,Relativity Media,1,2012
599,Music,0.0,Touchstone Pictures,0,2012
590,Music,0.0,Twentieth Century Fox Film Corporation,0,2012
2105,Music,0.25,Universal Pictures,1,2012
591,Music,0.0,Walt Disney Pictures,0,2012
593,Music,0.0,Warner Bros.,0,2012
2048,Romance,0.1111111111111111,Columbia Pictures,1,2012
2057,Romance,0.1111111111111111,Metro-Goldwyn-Mayer (MGM),1,2012
2064,Romance,0.1111111111111111,New Line Cinema,1,2012
544,Romance,0.0,Paramount Pictures,0,2012
2084,Romance,0.1111111111111111,Relativity Media,1,2012
549,Romance,0.0,Touchstone Pictures,0,2012
540,Romance,0.0,Twentieth Century Fox Film Corporation,0,2012
2106,Romance,0.3333333333333333,Universal Pictures,3,2012
541,Romance,0.0,Walt Disney Pictures,0,2012
2123,Romance,0.2222222222222222,Warner Bros.,2,2012
482,Science Fiction,0.0,Columbia Pictures,0,2012
486,Science Fiction,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
2065,Science Fiction,0.14285714285714285,New Line Cinema,1,2012
2073,Science Fiction,0.14285714285714285,Paramount Pictures,1,2012
2085,Science Fiction,0.14285714285714285,Relativity Media,1,2012
489,Science Fiction,0.0,Touchstone Pictures,0,2012
2096,Science Fiction,0.2857142857142857,Twentieth Century Fox Film Corporation,2,2012
2107,Science Fiction,0.14285714285714285,Universal Pictures,1,2012
2115,Science Fiction,0.14285714285714285,Walt Disney Pictures,1,2012
483,Science Fiction,0.0,Warner Bros.,0,2012
2049,Thriller,0.10526315789473684,Columbia Pictures,2,2012
516,Thriller,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
515,Thriller,0.0,New Line Cinema,0,2012
2074,Thriller,0.05263157894736842,Paramount Pictures,1,2012
2086,Thriller,0.3684210526315789,Relativity Media,7,2012
519,Thriller,0.0,Touchstone Pictures,0,2012
2097,Thriller,0.10526315789473684,Twentieth Century Fox Film Corporation,2,2012
2108,Thriller,0.21052631578947367,Universal Pictures,4,2012
511,Thriller,0.0,Walt Disney Pictures,0,2012
2124,Thriller,0.15789473684210525,Warner Bros.,3,2012
582,War,0.0,Columbia Pictures,0,2012
586,War,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
585,War,0.0,New Line Cinema,0,2012
584,War,0.0,Paramount Pictures,0,2012
2087,War,0.5,Relativity Media,1,2012
589,War,0.0,Touchstone Pictures,0,2012
2098,War,0.5,Twentieth Century Fox Film Corporation,1,2012
587,War,0.0,Universal Pictures,0,2012
581,War,0.0,Walt Disney Pictures,0,2012
583,War,0.0,Warner Bros.,0,2012
2050,Western,1.0,Columbia Pictures,1,2012
536,Western,0.0,Metro-Goldwyn-Mayer (MGM),0,2012
535,Western,0.0,New Line Cinema,0,2012
534,Western,0.0,Paramount Pictures,0,2012
538,Western,0.0,Relativity Media,0,2012
539,Western,0.0,Touchstone Pictures,0,2012
530,Western,0.0,Twentieth Century Fox Film Corporation,0,2012
537,Western,0.0,Universal Pictures,0,2012
531,Western,0.0,Walt Disney Pictures,0,2012
533,Western,0.0,Warner Bros.,0,2012
2125,Action,0.15384615384615385,Columbia Pictures,4,2013
2135,Action,0.07692307692307693,Metro-Goldwyn-Mayer (MGM),2,2013
2142,Action,0.038461538461538464,New Line Cinema,1,2013
